abundance	gene
ENSMUSG00000021557.15	15.769638	ENSMUSG00000021557.15
ENSMUSG00000021559.14	6.787327	ENSMUSG00000021559.14
ENSMUSG00000021565.16	0.419311	ENSMUSG00000021565.16
ENSMUSG00000021567.15	0.138653	ENSMUSG00000021567.15
ENSMUSG00000021569.10	9.3065	ENSMUSG00000021569.10
ENSMUSG00000021572.9	5.755704	ENSMUSG00000021572.9
ENSMUSG00000021573.15	0.313401	ENSMUSG00000021573.15
ENSMUSG00000021575.16	0.005348	ENSMUSG00000021575.16
ENSMUSG00000021576.6	65.79078	ENSMUSG00000021576.6
ENSMUSG00000021577.14	217.521763	ENSMUSG00000021577.14
ENSMUSG00000021578.17	28.943645	ENSMUSG00000021578.17
ENSMUSG00000021579.4	0.110245	ENSMUSG00000021579.4
ENSMUSG00000021583.7	7.006099	ENSMUSG00000021583.7
ENSMUSG00000021585.10	60.631582	ENSMUSG00000021585.10
ENSMUSG00000021587.5	0.005191	ENSMUSG00000021587.5
ENSMUSG00000021589.13	0.638532	ENSMUSG00000021589.13
ENSMUSG00000021590.7	0	ENSMUSG00000021590.7
ENSMUSG00000021591.8	40.639009	ENSMUSG00000021591.8
ENSMUSG00000021592.18	3.350271	ENSMUSG00000021592.18
ENSMUSG00000021594.11	21.302977	ENSMUSG00000021594.11
ENSMUSG00000021595.18	21.896901	ENSMUSG00000021595.18
ENSMUSG00000021596.16	0.108948	ENSMUSG00000021596.16
ENSMUSG00000021597.16	1.881241	ENSMUSG00000021597.16
ENSMUSG00000021598.9	76.468199	ENSMUSG00000021598.9
ENSMUSG00000021604.15	1.677528	ENSMUSG00000021604.15
ENSMUSG00000021606.8	80.640875	ENSMUSG00000021606.8
ENSMUSG00000021607.9	24.372395	ENSMUSG00000021607.9
ENSMUSG00000021608.15	5.983065	ENSMUSG00000021608.15
ENSMUSG00000021609.6	0.023266	ENSMUSG00000021609.6
ENSMUSG00000021610.8	116.771032	ENSMUSG00000021610.8
ENSMUSG00000021611.9	0.345382	ENSMUSG00000021611.9
ENSMUSG00000021612.15	0.308917	ENSMUSG00000021612.15
ENSMUSG00000021613.9	0.479593	ENSMUSG00000021613.9
ENSMUSG00000021614.16	0.360952	ENSMUSG00000021614.16
ENSMUSG00000021615.13	4.775748	ENSMUSG00000021615.13
ENSMUSG00000021619.6	3.666054	ENSMUSG00000021619.6
ENSMUSG00000021620.4	0.159377	ENSMUSG00000021620.4
ENSMUSG00000021621.15	8.435723	ENSMUSG00000021621.15
ENSMUSG00000021622.3	0.382023	ENSMUSG00000021622.3
ENSMUSG00000021624.9	0.145024	ENSMUSG00000021624.9
ENSMUSG00000021629.10	17.23492	ENSMUSG00000021629.10
ENSMUSG00000021635.14	5.660815	ENSMUSG00000021635.14
ENSMUSG00000021636.15	2.534553	ENSMUSG00000021636.15
ENSMUSG00000021638.12	7.297226	ENSMUSG00000021638.12
ENSMUSG00000021639.17	15.786004	ENSMUSG00000021639.17
ENSMUSG00000021640.6	0.153064	ENSMUSG00000021640.6
ENSMUSG00000021643.15	14.769407	ENSMUSG00000021643.15
ENSMUSG00000021645.16	108.845792	ENSMUSG00000021645.16
ENSMUSG00000021646.9	4.993647	ENSMUSG00000021646.9
ENSMUSG00000021647.7	0	ENSMUSG00000021647.7
ENSMUSG00000021650.7	5.555529	ENSMUSG00000021650.7
ENSMUSG00000021660.14	276.152517	ENSMUSG00000021660.14
ENSMUSG00000021661.16	6.029877	ENSMUSG00000021661.16
ENSMUSG00000021662.11	1.178725	ENSMUSG00000021662.11
ENSMUSG00000021665.9	54.375997	ENSMUSG00000021665.9
ENSMUSG00000021666.16	5.995353	ENSMUSG00000021666.16
ENSMUSG00000021668.15	1.760178	ENSMUSG00000021668.15
ENSMUSG00000021669.15	10.332374	ENSMUSG00000021669.15
ENSMUSG00000021670.14	15.865036	ENSMUSG00000021670.14
ENSMUSG00000021671.9	8.592667	ENSMUSG00000021671.9
ENSMUSG00000021675.4	0.121433	ENSMUSG00000021675.4
ENSMUSG00000021676.10	21.066172	ENSMUSG00000021676.10
ENSMUSG00000021678.9	4.670925	ENSMUSG00000021678.9
ENSMUSG00000021679.4	0.497434	ENSMUSG00000021679.4
ENSMUSG00000021680.8	0	ENSMUSG00000021680.8
ENSMUSG00000021681.8	7.27082	ENSMUSG00000021681.8
ENSMUSG00000021684.17	0.202578	ENSMUSG00000021684.17
ENSMUSG00000021685.11	0	ENSMUSG00000021685.11
ENSMUSG00000021686.6	30.185692	ENSMUSG00000021686.6
ENSMUSG00000021687.14	7.999659	ENSMUSG00000021687.14
ENSMUSG00000021690.10	1.817175	ENSMUSG00000021690.10
ENSMUSG00000021692.9	4.815513	ENSMUSG00000021692.9
ENSMUSG00000021693.20	17.151153	ENSMUSG00000021693.20
ENSMUSG00000021694.18	2.832858	ENSMUSG00000021694.18
ENSMUSG00000021696.9	1.229937	ENSMUSG00000021696.9
ENSMUSG00000021697.12	0.279457	ENSMUSG00000021697.12
ENSMUSG00000021699.17	1.802621	ENSMUSG00000021699.17
ENSMUSG00000021700.10	0	ENSMUSG00000021700.10
ENSMUSG00000021701.8	12.149282	ENSMUSG00000021701.8
ENSMUSG00000021702.7	0.033736	ENSMUSG00000021702.7
ENSMUSG00000021703.9	7.537388	ENSMUSG00000021703.9
ENSMUSG00000021704.8	0.485399	ENSMUSG00000021704.8
ENSMUSG00000021706.14	3.780477	ENSMUSG00000021706.14
ENSMUSG00000021707.5	1.161134	ENSMUSG00000021707.5
ENSMUSG00000021708.17	0.323048	ENSMUSG00000021708.17
ENSMUSG00000021709.14	6.152355	ENSMUSG00000021709.14
ENSMUSG00000021710.11	18.097618	ENSMUSG00000021710.11
ENSMUSG00000021711.17	10.232479	ENSMUSG00000021711.17
ENSMUSG00000021712.15	5.875025	ENSMUSG00000021712.15
ENSMUSG00000021713.9	3.269336	ENSMUSG00000021713.9
ENSMUSG00000021714.15	4.663397	ENSMUSG00000021714.15
ENSMUSG00000021715.12	3.494594	ENSMUSG00000021715.12
ENSMUSG00000021716.14	9.512579	ENSMUSG00000021716.14
ENSMUSG00000021718.5	0	ENSMUSG00000021718.5
ENSMUSG00000021719.9	0.0487	ENSMUSG00000021719.9
ENSMUSG00000021720.11	0.300262	ENSMUSG00000021720.11
ENSMUSG00000021721.5	0	ENSMUSG00000021721.5
ENSMUSG00000021725.9	0.485346	ENSMUSG00000021725.9
ENSMUSG00000021728.8	10.699085	ENSMUSG00000021728.8
ENSMUSG00000021730.8	0.00179	ENSMUSG00000021730.8
ENSMUSG00000021731.10	3.991925	ENSMUSG00000021731.10
ENSMUSG00000021732.14	0.171011	ENSMUSG00000021732.14
ENSMUSG00000021733.11	0.857687	ENSMUSG00000021733.11
ENSMUSG00000021737.4	76.97494	ENSMUSG00000021737.4
ENSMUSG00000021738.5	1.898729	ENSMUSG00000021738.5
ENSMUSG00000021743.6	0.014911	ENSMUSG00000021743.6
ENSMUSG00000021745.14	2.703974	ENSMUSG00000021745.14
ENSMUSG00000021747.12	0.265898	ENSMUSG00000021747.12
ENSMUSG00000021748.9	66.321285	ENSMUSG00000021748.9
ENSMUSG00000021749.6	0.346816	ENSMUSG00000021749.6
ENSMUSG00000021750.16	0.180276	ENSMUSG00000021750.16
ENSMUSG00000021751.13	6.625701	ENSMUSG00000021751.13
ENSMUSG00000021752.13	8.863397	ENSMUSG00000021752.13
ENSMUSG00000021754.17	5.801502	ENSMUSG00000021754.17
ENSMUSG00000021756.12	104.583623	ENSMUSG00000021756.12
ENSMUSG00000021758.14	0.24743	ENSMUSG00000021758.14
ENSMUSG00000021759.14	40.171253	ENSMUSG00000021759.14
ENSMUSG00000021760.5	40.906866	ENSMUSG00000021760.5
ENSMUSG00000021763.17	0.473828	ENSMUSG00000021763.17
ENSMUSG00000021764.8	89.027384	ENSMUSG00000021764.8
ENSMUSG00000021765.9	30.000677	ENSMUSG00000021765.9
ENSMUSG00000021767.19	1.397467	ENSMUSG00000021767.19
ENSMUSG00000021768.15	1.086121	ENSMUSG00000021768.15
ENSMUSG00000021770.11	4.659459	ENSMUSG00000021770.11
ENSMUSG00000021771.14	95.797328	ENSMUSG00000021771.14
ENSMUSG00000021772.15	4.903216	ENSMUSG00000021772.15
ENSMUSG00000021773.11	16.509854	ENSMUSG00000021773.11
ENSMUSG00000021774.13	38.056979	ENSMUSG00000021774.13
ENSMUSG00000021775.11	1.965875	ENSMUSG00000021775.11
ENSMUSG00000021779.17	0.933821	ENSMUSG00000021779.17
ENSMUSG00000021782.14	15.283778	ENSMUSG00000021782.14
ENSMUSG00000021785.8	9.520506	ENSMUSG00000021785.8
ENSMUSG00000021786.13	1.665553	ENSMUSG00000021786.13
ENSMUSG00000021789.14	0	ENSMUSG00000021789.14
ENSMUSG00000021790.12	0.042882	ENSMUSG00000021790.12
ENSMUSG00000021791.7	0.218556	ENSMUSG00000021791.7
ENSMUSG00000021792.15	25.86094	ENSMUSG00000021792.15
ENSMUSG00000021794.16	87.442218	ENSMUSG00000021794.16
ENSMUSG00000021795.10	1.599932	ENSMUSG00000021795.10
ENSMUSG00000021796.15	8.064503	ENSMUSG00000021796.15
ENSMUSG00000021797.2	0	ENSMUSG00000021797.2
ENSMUSG00000021798.14	0.142999	ENSMUSG00000021798.14
ENSMUSG00000021799.9	0	ENSMUSG00000021799.9
ENSMUSG00000021803.10	0.103556	ENSMUSG00000021803.10
ENSMUSG00000021804.6	0	ENSMUSG00000021804.6
ENSMUSG00000021806.4	21.486419	ENSMUSG00000021806.4
ENSMUSG00000021807.6	42.904343	ENSMUSG00000021807.6
ENSMUSG00000021809.10	10.520494	ENSMUSG00000021809.10
ENSMUSG00000021810.3	5.316845	ENSMUSG00000021810.3
ENSMUSG00000021811.7	10.826382	ENSMUSG00000021811.7
ENSMUSG00000021814.17	51.048315	ENSMUSG00000021814.17
ENSMUSG00000021815.4	0.189258	ENSMUSG00000021815.4
ENSMUSG00000021816.11	16.607121	ENSMUSG00000021816.11
ENSMUSG00000021819.11	22.621198	ENSMUSG00000021819.11
ENSMUSG00000021820.18	9.850099	ENSMUSG00000021820.18
ENSMUSG00000021822.3	23.407672	ENSMUSG00000021822.3
ENSMUSG00000021823.10	13.600294	ENSMUSG00000021823.10
ENSMUSG00000021824.13	27.25135	ENSMUSG00000021824.13
ENSMUSG00000021830.14	2.334031	ENSMUSG00000021830.14
ENSMUSG00000021831.9	121.515846	ENSMUSG00000021831.9
ENSMUSG00000021832.8	92.50919	ENSMUSG00000021832.8
ENSMUSG00000021835.15	13.065565	ENSMUSG00000021835.15
ENSMUSG00000021838.17	1.413641	ENSMUSG00000021838.17
ENSMUSG00000021840.17	12.439074	ENSMUSG00000021840.17
ENSMUSG00000021843.17	17.939171	ENSMUSG00000021843.17
ENSMUSG00000021846.9	1.103846	ENSMUSG00000021846.9
ENSMUSG00000021848.16	0	ENSMUSG00000021848.16
ENSMUSG00000021850.14	2.422434	ENSMUSG00000021850.14
ENSMUSG00000021852.14	0.031866	ENSMUSG00000021852.14
ENSMUSG00000021866.15	100.204679	ENSMUSG00000021866.15
ENSMUSG00000021867.16	15.153474	ENSMUSG00000021867.16
ENSMUSG00000021868.7	12.498269	ENSMUSG00000021868.7
ENSMUSG00000021870.17	11.025682	ENSMUSG00000021870.17
ENSMUSG00000021871.19	2.335745	ENSMUSG00000021871.19
ENSMUSG00000021872.8	0	ENSMUSG00000021872.8
ENSMUSG00000021876.15	35.263951	ENSMUSG00000021876.15
ENSMUSG00000021877.12	326.457628	ENSMUSG00000021877.12
ENSMUSG00000021879.13	0.006345	ENSMUSG00000021879.13
ENSMUSG00000021880.7	0.582833	ENSMUSG00000021880.7
ENSMUSG00000021884.18	11.839989	ENSMUSG00000021884.18
ENSMUSG00000021886.7	0.218652	ENSMUSG00000021886.7
ENSMUSG00000021890.6	7.287342	ENSMUSG00000021890.6
ENSMUSG00000021891.8	30.715402	ENSMUSG00000021891.8
ENSMUSG00000021892.14	10.965428	ENSMUSG00000021892.14
ENSMUSG00000021893.14	7.560452	ENSMUSG00000021893.14
ENSMUSG00000021895.10	8.529323	ENSMUSG00000021895.10
ENSMUSG00000021898.15	0	ENSMUSG00000021898.15
ENSMUSG00000021900.10	9.306066	ENSMUSG00000021900.10
ENSMUSG00000021901.10	11.012281	ENSMUSG00000021901.10
ENSMUSG00000021902.7	1.498646	ENSMUSG00000021902.7
ENSMUSG00000021903.11	0.531937	ENSMUSG00000021903.11
ENSMUSG00000021904.6	3.454561	ENSMUSG00000021904.6
ENSMUSG00000021905.14	46.32685	ENSMUSG00000021905.14
ENSMUSG00000021906.14	31.500425	ENSMUSG00000021906.14
ENSMUSG00000021907.13	0.08636	ENSMUSG00000021907.13
ENSMUSG00000021910.15	68.744016	ENSMUSG00000021910.15
ENSMUSG00000021911.16	14.034222	ENSMUSG00000021911.16
ENSMUSG00000021913.8	1.366091	ENSMUSG00000021913.8
ENSMUSG00000021916.16	29.352244	ENSMUSG00000021916.16
ENSMUSG00000021917.16	161.962295	ENSMUSG00000021917.16
ENSMUSG00000021918.10	1.652997	ENSMUSG00000021918.10
ENSMUSG00000021919.8	0	ENSMUSG00000021919.8
ENSMUSG00000021922.17	2.445486	ENSMUSG00000021922.17
ENSMUSG00000021928.9	8.417897	ENSMUSG00000021928.9
ENSMUSG00000021929.9	13.44503	ENSMUSG00000021929.9
ENSMUSG00000021930.14	10.425809	ENSMUSG00000021930.14
ENSMUSG00000021932.13	13.492644	ENSMUSG00000021932.13
ENSMUSG00000021933.11	2.798316	ENSMUSG00000021933.11
ENSMUSG00000021936.14	9.286537	ENSMUSG00000021936.14
ENSMUSG00000021938.12	10.526537	ENSMUSG00000021938.12
ENSMUSG00000021939.8	563.007375	ENSMUSG00000021939.8
ENSMUSG00000021940.10	0.034259	ENSMUSG00000021940.10
ENSMUSG00000021943.7	0.277306	ENSMUSG00000021943.7
ENSMUSG00000021944.15	7.526363	ENSMUSG00000021944.15
ENSMUSG00000021945.9	18.714209	ENSMUSG00000021945.9
ENSMUSG00000021947.11	17.185999	ENSMUSG00000021947.11
ENSMUSG00000021948.17	10.157744	ENSMUSG00000021948.17
ENSMUSG00000021950.15	19.092177	ENSMUSG00000021950.15
ENSMUSG00000021951.7	17.922861	ENSMUSG00000021951.7
ENSMUSG00000021952.16	1.225631	ENSMUSG00000021952.16
ENSMUSG00000021953.14	2.54275	ENSMUSG00000021953.14
ENSMUSG00000021957.7	32.002512	ENSMUSG00000021957.7
ENSMUSG00000021958.5	3.414894	ENSMUSG00000021958.5
ENSMUSG00000021959.16	16.15371	ENSMUSG00000021959.16
ENSMUSG00000021961.6	0	ENSMUSG00000021961.6
ENSMUSG00000021962.9	5.863394	ENSMUSG00000021962.9
ENSMUSG00000021963.17	171.627638	ENSMUSG00000021963.17
ENSMUSG00000021965.3	1.657406	ENSMUSG00000021965.3
ENSMUSG00000021966.7	0.671383	ENSMUSG00000021966.7
ENSMUSG00000021967.4	44.856536	ENSMUSG00000021967.4
ENSMUSG00000021969.8	44.696486	ENSMUSG00000021969.8
ENSMUSG00000021972.14	3.983156	ENSMUSG00000021972.14
ENSMUSG00000021973.9	19.662574	ENSMUSG00000021973.9
ENSMUSG00000021974.15	0.323637	ENSMUSG00000021974.15
ENSMUSG00000021975.8	4.082032	ENSMUSG00000021975.8
ENSMUSG00000021977.11	0	ENSMUSG00000021977.11
ENSMUSG00000021978.9	2.865801	ENSMUSG00000021978.9
ENSMUSG00000021981.10	4.733858	ENSMUSG00000021981.10
ENSMUSG00000021982.14	9.625347	ENSMUSG00000021982.14
ENSMUSG00000021983.16	0.465923	ENSMUSG00000021983.16
ENSMUSG00000021986.9	0.043647	ENSMUSG00000021986.9
ENSMUSG00000021987.9	8.904376	ENSMUSG00000021987.9
ENSMUSG00000021990.16	1.440114	ENSMUSG00000021990.16
ENSMUSG00000021991.9	0.087261	ENSMUSG00000021991.9
ENSMUSG00000021993.10	3.371974	ENSMUSG00000021993.10
ENSMUSG00000021994.15	2.248322	ENSMUSG00000021994.15
ENSMUSG00000021996.16	426.454322	ENSMUSG00000021996.16
ENSMUSG00000021997.4	0.021934	ENSMUSG00000021997.4
ENSMUSG00000021998.16	28.835734	ENSMUSG00000021998.16
ENSMUSG00000021999.9	0.646938	ENSMUSG00000021999.9
ENSMUSG00000022000.11	6.052064	ENSMUSG00000022000.11
ENSMUSG00000022002.2	0	ENSMUSG00000022002.2
ENSMUSG00000022003.7	6.10331	ENSMUSG00000022003.7
ENSMUSG00000022008.4	2.683068	ENSMUSG00000022008.4
ENSMUSG00000022009.1	3.338484	ENSMUSG00000022009.1
ENSMUSG00000022010.19	239.367486	ENSMUSG00000022010.19
ENSMUSG00000022012.9	0.242244	ENSMUSG00000022012.9
ENSMUSG00000022013.4	45.637737	ENSMUSG00000022013.4
ENSMUSG00000022014.15	0.614662	ENSMUSG00000022014.15
ENSMUSG00000022015.8	0.025034	ENSMUSG00000022015.8
ENSMUSG00000022016.16	3.860826	ENSMUSG00000022016.16
ENSMUSG00000022018.7	43.348843	ENSMUSG00000022018.7
ENSMUSG00000022019.16	2.034994	ENSMUSG00000022019.16
ENSMUSG00000022020.15	4.661139	ENSMUSG00000022020.15
ENSMUSG00000022021.14	2.647743	ENSMUSG00000022021.14
ENSMUSG00000022022.3	2.037873	ENSMUSG00000022022.3
ENSMUSG00000022023.6	12.376069	ENSMUSG00000022023.6
ENSMUSG00000022024.10	82.836196	ENSMUSG00000022024.10
ENSMUSG00000022025.13	7.277748	ENSMUSG00000022025.13
ENSMUSG00000022026.7	0.058476	ENSMUSG00000022026.7
ENSMUSG00000022031.6	14.625178	ENSMUSG00000022031.6
ENSMUSG00000022032.14	1.742866	ENSMUSG00000022032.14
ENSMUSG00000022033.9	5.043138	ENSMUSG00000022033.9
ENSMUSG00000022034.10	1.66506	ENSMUSG00000022034.10
ENSMUSG00000022035.6	9.022118	ENSMUSG00000022035.6
ENSMUSG00000022037.15	38.262304	ENSMUSG00000022037.15
ENSMUSG00000022039.6	0	ENSMUSG00000022039.6
ENSMUSG00000022040.8	4.074521	ENSMUSG00000022040.8
ENSMUSG00000022041.10	0.231435	ENSMUSG00000022041.10
ENSMUSG00000022043.19	13.648373	ENSMUSG00000022043.19
ENSMUSG00000022044.14	0.469699	ENSMUSG00000022044.14
ENSMUSG00000022048.8	3.033984	ENSMUSG00000022048.8
ENSMUSG00000022051.15	320.38437	ENSMUSG00000022051.15
ENSMUSG00000022052.9	17.696042	ENSMUSG00000022052.9
ENSMUSG00000022053.13	0.114402	ENSMUSG00000022053.13
ENSMUSG00000022054.11	0.048373	ENSMUSG00000022054.11
ENSMUSG00000022055.7	0.031775	ENSMUSG00000022055.7
ENSMUSG00000022056.9	0	ENSMUSG00000022056.9
ENSMUSG00000022057.8	0.147438	ENSMUSG00000022057.8
ENSMUSG00000022061.8	0.008443	ENSMUSG00000022061.8
ENSMUSG00000022064.10	3.903151	ENSMUSG00000022064.10
ENSMUSG00000022070.7	1.502257	ENSMUSG00000022070.7
ENSMUSG00000022074.6	2.424192	ENSMUSG00000022074.6
ENSMUSG00000022075.7	0.741297	ENSMUSG00000022075.7
ENSMUSG00000022076.10	0.003889	ENSMUSG00000022076.10
ENSMUSG00000022085.4	0	ENSMUSG00000022085.4
ENSMUSG00000022089.9	10.598307	ENSMUSG00000022089.9
ENSMUSG00000022090.10	74.290737	ENSMUSG00000022090.10
ENSMUSG00000022091.6	11.297295	ENSMUSG00000022091.6
ENSMUSG00000022092.11	2.811035	ENSMUSG00000022092.11
ENSMUSG00000022094.15	13.975368	ENSMUSG00000022094.15
ENSMUSG00000022095.9	3.596619	ENSMUSG00000022095.9
ENSMUSG00000022096.14	0.667663	ENSMUSG00000022096.14
ENSMUSG00000022097.4	0.091608	ENSMUSG00000022097.4
ENSMUSG00000022098.10	16.83368	ENSMUSG00000022098.10
ENSMUSG00000022099.17	1.968693	ENSMUSG00000022099.17
ENSMUSG00000022100.14	6.716577	ENSMUSG00000022100.14
ENSMUSG00000022101.6	0	ENSMUSG00000022101.6
ENSMUSG00000022102.13	3.213093	ENSMUSG00000022102.13
ENSMUSG00000022103.10	0.457139	ENSMUSG00000022103.10
ENSMUSG00000022105.6	4.924934	ENSMUSG00000022105.6
ENSMUSG00000022106.14	32.905168	ENSMUSG00000022106.14
ENSMUSG00000022108.8	289.387373	ENSMUSG00000022108.8
ENSMUSG00000022109.6	13.753899	ENSMUSG00000022109.6
ENSMUSG00000022110.13	23.965419	ENSMUSG00000022110.13
ENSMUSG00000022111.9	30.249562	ENSMUSG00000022111.9
ENSMUSG00000022112.14	0	ENSMUSG00000022112.14
ENSMUSG00000022113.6	0	ENSMUSG00000022113.6
ENSMUSG00000022114.5	1.718569	ENSMUSG00000022114.5
ENSMUSG00000022119.15	3.699245	ENSMUSG00000022119.15
ENSMUSG00000022120.4	0.729039	ENSMUSG00000022120.4
ENSMUSG00000022122.15	7.688715	ENSMUSG00000022122.15
ENSMUSG00000022123.9	0.480281	ENSMUSG00000022123.9
ENSMUSG00000022124.15	11.363339	ENSMUSG00000022124.15
ENSMUSG00000022125.7	16.207364	ENSMUSG00000022125.7
ENSMUSG00000022126.6	0.178104	ENSMUSG00000022126.6
ENSMUSG00000022129.4	0.123264	ENSMUSG00000022129.4
ENSMUSG00000022130.10	16.601291	ENSMUSG00000022130.10
ENSMUSG00000022131.3	13.430094	ENSMUSG00000022131.3
ENSMUSG00000022132.15	1.803239	ENSMUSG00000022132.15
ENSMUSG00000022136.8	28.700045	ENSMUSG00000022136.8
ENSMUSG00000022139.17	39.559616	ENSMUSG00000022139.17
ENSMUSG00000022141.7	2.120084	ENSMUSG00000022141.7
ENSMUSG00000022142.8	2.744736	ENSMUSG00000022142.8
ENSMUSG00000022144.4	0.029047	ENSMUSG00000022144.4
ENSMUSG00000022146.12	1.584731	ENSMUSG00000022146.12
ENSMUSG00000022148.16	26.708287	ENSMUSG00000022148.16
ENSMUSG00000022149.17	7.677752	ENSMUSG00000022149.17
ENSMUSG00000022150.16	36.302116	ENSMUSG00000022150.16
ENSMUSG00000022151.16	11.561307	ENSMUSG00000022151.16
ENSMUSG00000022155.9	0.019243	ENSMUSG00000022155.9
ENSMUSG00000022156.8	187.0847	ENSMUSG00000022156.8
ENSMUSG00000022157.8	1.313496	ENSMUSG00000022157.8
ENSMUSG00000022159.16	9.154078	ENSMUSG00000022159.16
ENSMUSG00000022160.18	20.693583	ENSMUSG00000022160.18
ENSMUSG00000022174.8	102.047612	ENSMUSG00000022174.8
ENSMUSG00000022175.9	50.144972	ENSMUSG00000022175.9
ENSMUSG00000022176.11	0.283163	ENSMUSG00000022176.11
ENSMUSG00000022177.9	37.607029	ENSMUSG00000022177.9
ENSMUSG00000022178.11	6.595197	ENSMUSG00000022178.11
ENSMUSG00000022179.5	5.197833	ENSMUSG00000022179.5
ENSMUSG00000022180.7	8.262456	ENSMUSG00000022180.7
ENSMUSG00000022181.16	0.45445	ENSMUSG00000022181.16
ENSMUSG00000022184.8	4.728033	ENSMUSG00000022184.8
ENSMUSG00000022185.19	23.643438	ENSMUSG00000022185.19
ENSMUSG00000022186.14	23.014546	ENSMUSG00000022186.14
ENSMUSG00000022191.16	6.488691	ENSMUSG00000022191.16
ENSMUSG00000022193.7	84.709241	ENSMUSG00000022193.7
ENSMUSG00000022194.15	54.186535	ENSMUSG00000022194.15
ENSMUSG00000022195.7	4.071911	ENSMUSG00000022195.7
ENSMUSG00000022197.16	0.57503	ENSMUSG00000022197.16
ENSMUSG00000022199.12	2.914662	ENSMUSG00000022199.12
ENSMUSG00000022200.8	21.545599	ENSMUSG00000022200.8
ENSMUSG00000022201.16	20.246558	ENSMUSG00000022201.16
ENSMUSG00000022203.7	9.738428	ENSMUSG00000022203.7
ENSMUSG00000022204.9	68.382115	ENSMUSG00000022204.9
ENSMUSG00000022205.15	173.16688	ENSMUSG00000022205.15
ENSMUSG00000022206.7	0.619454	ENSMUSG00000022206.7
ENSMUSG00000022208.12	0	ENSMUSG00000022208.12
ENSMUSG00000022209.12	0	ENSMUSG00000022209.12
ENSMUSG00000022210.7	16.444347	ENSMUSG00000022210.7
ENSMUSG00000022211.9	0.279501	ENSMUSG00000022211.9
ENSMUSG00000022212.15	0	ENSMUSG00000022212.15
ENSMUSG00000022214.15	68.625594	ENSMUSG00000022214.15
ENSMUSG00000022215.6	0.034448	ENSMUSG00000022215.6
ENSMUSG00000022216.17	142.529183	ENSMUSG00000022216.17
ENSMUSG00000022217.14	24.483506	ENSMUSG00000022217.14
ENSMUSG00000022218.16	16.639578	ENSMUSG00000022218.16
ENSMUSG00000022219.10	11.614467	ENSMUSG00000022219.10
ENSMUSG00000022220.14	0.498212	ENSMUSG00000022220.14
ENSMUSG00000022221.14	8.979205	ENSMUSG00000022221.14
ENSMUSG00000022223.9	27.303856	ENSMUSG00000022223.9
ENSMUSG00000022225.7	3.979468	ENSMUSG00000022225.7
ENSMUSG00000022226.6	0.03063	ENSMUSG00000022226.6
ENSMUSG00000022227.5	0.032512	ENSMUSG00000022227.5
ENSMUSG00000022228.14	4.517242	ENSMUSG00000022228.14
ENSMUSG00000022229.3	0.020161	ENSMUSG00000022229.3
ENSMUSG00000022231.10	0.150738	ENSMUSG00000022231.10
ENSMUSG00000022234.15	74.390281	ENSMUSG00000022234.15
ENSMUSG00000022235.15	10.070416	ENSMUSG00000022235.15
ENSMUSG00000022236.10	1.580827	ENSMUSG00000022236.10
ENSMUSG00000022237.17	10.838702	ENSMUSG00000022237.17
ENSMUSG00000022240.10	0.233295	ENSMUSG00000022240.10
ENSMUSG00000022241.6	18.287355	ENSMUSG00000022241.6
ENSMUSG00000022243.10	0	ENSMUSG00000022243.10
ENSMUSG00000022244.7	8.699916	ENSMUSG00000022244.7
ENSMUSG00000022245.15	0	ENSMUSG00000022245.15
ENSMUSG00000022246.14	9.314719	ENSMUSG00000022246.14
ENSMUSG00000022247.12	28.86964	ENSMUSG00000022247.12
ENSMUSG00000022248.14	6.463029	ENSMUSG00000022248.14
ENSMUSG00000022249.14	0	ENSMUSG00000022249.14
ENSMUSG00000022253.15	11.169922	ENSMUSG00000022253.15
ENSMUSG00000022255.16	42.881156	ENSMUSG00000022255.16
ENSMUSG00000022257.4	24.286284	ENSMUSG00000022257.4
ENSMUSG00000022261.6	3.16117	ENSMUSG00000022261.6
ENSMUSG00000022262.8	0.001616	ENSMUSG00000022262.8
ENSMUSG00000022263.10	6.535308	ENSMUSG00000022263.10
ENSMUSG00000022265.7	12.698185	ENSMUSG00000022265.7
ENSMUSG00000022269.13	0	ENSMUSG00000022269.13
ENSMUSG00000022270.16	17.865097	ENSMUSG00000022270.16
ENSMUSG00000022272.17	5.004433	ENSMUSG00000022272.17
ENSMUSG00000022280.9	6.676675	ENSMUSG00000022280.9
ENSMUSG00000022283.15	411.546235	ENSMUSG00000022283.15
ENSMUSG00000022285.17	284.93718	ENSMUSG00000022285.17
ENSMUSG00000022286.16	3.097243	ENSMUSG00000022286.16
ENSMUSG00000022288.1	0	ENSMUSG00000022288.1
ENSMUSG00000022292.16	5.292657	ENSMUSG00000022292.16
ENSMUSG00000022295.8	38.476015	ENSMUSG00000022295.8
ENSMUSG00000022296.9	0.044354	ENSMUSG00000022296.9
ENSMUSG00000022297.15	1.817528	ENSMUSG00000022297.15
ENSMUSG00000022299.9	4.703742	ENSMUSG00000022299.9
ENSMUSG00000022300.10	33.336584	ENSMUSG00000022300.10
ENSMUSG00000022303.9	0.022247	ENSMUSG00000022303.9
ENSMUSG00000022304.13	0	ENSMUSG00000022304.13
ENSMUSG00000022305.13	5.050912	ENSMUSG00000022305.13
ENSMUSG00000022306.9	0.105121	ENSMUSG00000022306.9
ENSMUSG00000022307.16	9.497041	ENSMUSG00000022307.16
